userid,browse_data_all_count,browse_data_all_max,browse_tag_all_count,browse_tag_all_max
45056,459,190,459,10
45057,238,208,238,10
45058,60,190,60,10
45059,176,189,176,10
45061,112,190,112,10
45062,528,210,528,10
45063,174,190,174,10
45064,160,190,160,10
45065,45,173,45,1
45066,29,189,29,8
45067,196,213,196,10
45068,490,201,490,10
45070,315,213,315,10
45071,948,213,948,10
45072,882,201,882,10
45073,264,190,264,10
45074,196,190,196,10
45075,2288,201,2288,10
45076,637,213,637,10
45077,231,201,231,10
45078,144,188,144,10
45079,28,188,28,10
45080,1064,210,1064,10
45081,16,190,16,10
45082,264,190,264,10
45083,200,190,200,10
45085,924,210,924,10
45086,882,201,882,10
45087,806,190,806,10
45088,336,190,336,10
45089,616,213,616,10
45090,352,213,352,10
45091,98,190,98,10
45092,84,188,84,10
45093,60,213,60,10
45095,245,213,245,10
45096,810,201,810,10
45097,322,213,322,10
45098,480,201,480,10
45099,330,190,330,10
45100,308,213,308,10
45101,144,210,144,10
45102,343,213,343,10
45103,720,173,720,7
45104,504,190,504,10
45105,315,213,315,10
45106,266,188,266,10
45107,168,213,168,10
45108,1150,189,1150,10
45109,413,201,413,10
45110,1000,213,1000,10
45111,80,190,80,10
45112,38,201,38,10
45113,264,188,264,10
45114,144,210,144,10
45115,279,213,279,10
45116,153,189,153,8
45117,336,190,336,10
45118,1194,213,1194,10
45119,72,190,72,10
45121,36,118,36,1
45122,552,210,552,10
45123,84,189,84,7
45124,3710,213,3710,10
45125,72,189,72,10
45126,259,190,259,10
45127,280,201,280,10
45128,63,190,63,10
45129,747,201,747,10
45130,240,190,240,10
45131,240,201,240,10
45132,32,173,32,10
45133,238,190,238,10
45134,14,118,14,1
45135,64,173,64,7
45136,180,190,180,10
45138,63,188,63,10
45139,1090,213,1090,10
45140,567,188,567,10
45141,650,210,650,10
45142,75,201,75,10
45143,168,190,168,10
45144,460,213,460,10
45145,96,118,96,7
45147,114,190,114,10
45148,413,213,413,10
45149,378,201,378,10
45150,540,210,540,10
45151,462,210,462,10
45152,54,190,54,10
45154,56,173,56,7
45155,96,190,96,10
45156,30,188,30,10
45157,444,188,444,10
45158,217,213,217,10
45159,312,201,312,10
45160,657,210,657,10
45162,35,173,35,1
45163,850,213,850,10
45164,96,190,96,10
45165,224,190,224,10
45166,96,190,96,10
45167,342,188,342,10
45168,406,189,406,10
45169,603,213,603,10
45170,266,207,266,10
45172,360,203,360,8
45173,1560,213,1560,10
45174,370,190,370,10
45175,594,213,594,10
45176,192,213,192,10
45178,343,201,343,10
45179,245,190,245,10
45180,168,190,168,10
45181,160,190,160,10
45182,210,213,210,10
45183,423,190,423,10
45184,168,190,168,10
45185,329,190,329,10
45186,240,173,240,7
45187,1190,213,1190,10
45188,189,189,189,7
45189,549,190,549,10
45190,322,213,322,10
45192,96,190,96,10
45193,584,190,584,10
45196,105,190,105,10
45197,1104,213,1104,10
45199,870,201,870,10
45200,288,190,288,10
45201,267,189,267,10
45203,553,213,553,10
45204,630,190,630,10
45206,224,190,224,10
45207,207,213,207,10
45208,102,201,102,10
45209,196,190,196,10
45210,48,118,48,1
45211,480,188,480,10
45212,990,213,990,10
45213,64,188,64,10
45214,160,189,160,10
45215,54,190,54,10
45216,19,190,19,10
45217,1170,213,1170,10
45218,240,213,240,10
45219,18,201,18,10
45220,144,189,144,7
45221,318,213,318,10
45222,216,190,216,10
45223,468,213,468,10
45225,192,190,192,10
45226,231,210,231,10
45227,189,190,189,10
45228,324,213,324,10
45229,770,190,770,10
45230,504,213,504,10
45231,54,194,54,10
45232,30,190,30,10
45233,138,189,138,10
45234,128,213,128,10
45235,208,194,208,10
45236,180,201,180,10
45237,396,190,396,10
45238,873,201,873,10
45239,540,189,540,10
45240,279,200,279,10
45241,546,210,546,10
45243,469,213,469,10
45244,264,188,264,10
45245,511,213,511,10
45246,476,213,476,10
45247,98,188,98,10
45249,918,213,918,10
45250,136,213,136,10
45251,497,201,497,10
45252,231,213,231,10
45253,480,213,480,10
45255,72,190,72,10
45256,468,213,468,10
45257,506,190,506,10
45258,135,190,135,10
45259,688,213,688,10
45260,532,201,532,10
45261,238,210,238,7
45262,217,189,217,10
45264,119,190,119,10
45265,175,190,175,10
45266,203,194,203,10
45267,14,188,14,10
45269,456,213,456,10
45270,84,188,84,10
45272,264,213,264,7
45273,511,190,511,10
45274,290,213,290,10
45275,620,201,620,10
45276,112,188,112,10
45277,448,190,448,10
45279,352,213,352,10
45280,1224,210,1224,10
45281,30,173,30,1
45282,133,190,133,10
45283,1432,213,1432,10
45285,168,200,168,10
45286,460,190,460,10
45287,1144,213,1144,10
45288,440,210,440,7
45289,1089,210,1089,10
45290,154,188,154,10
45292,96,188,96,10
45293,136,213,136,10
45294,112,189,112,7
45295,500,213,500,10
45296,558,190,558,10
45297,217,190,217,10
45298,525,201,525,10
45299,54,190,54,10
45300,77,189,77,7
45301,168,190,168,10
45303,750,210,750,10
45304,516,190,516,10
45305,189,190,189,10
45306,170,188,170,10
45307,28,118,28,1
45308,416,194,416,10
45309,315,201,315,10
45311,1350,213,1350,10
45312,168,190,168,10
45313,133,190,133,10
45314,368,173,368,7
45315,161,210,161,10
45316,456,201,456,10
45317,54,190,54,10
45318,216,190,216,10
45319,112,190,112,10
45320,656,213,656,10
45321,114,189,114,7
45323,54,173,54,7
45324,133,190,133,10
45325,1078,213,1078,10
45326,152,190,152,10
45327,356,213,356,10
45328,54,173,54,6
45331,26,189,26,7
45332,539,213,539,10
45333,242,190,242,10
45334,462,201,462,10
45336,144,190,144,10
45337,60,213,60,10
45338,96,190,96,10
45339,51,188,51,10
45341,21,173,21,1
45342,63,190,63,10
45343,54,118,54,7
45345,525,190,525,10
45346,49,173,49,7
45348,14,188,14,10
45349,31,189,31,10
45350,182,190,182,10
45351,140,190,140,10
45352,72,190,72,10
45353,112,188,112,10
45354,432,213,432,10
45355,32,118,32,1
45356,120,190,120,10
45357,196,190,196,10
45358,98,190,98,10
45359,224,213,224,10
45361,70,173,70,7
45362,120,190,120,10
45363,84,190,84,10
45365,112,190,112,10
45366,108,190,108,10
45367,84,190,84,10
45368,174,190,174,10
45369,192,190,192,10
45370,279,194,279,10
45371,366,197,366,10
45372,32,190,32,10
45373,435,190,435,10
45374,98,190,98,10
45375,80,173,80,7
45377,954,190,954,10
45378,104,190,104,10
45379,28,188,28,10
45380,119,190,119,10
45382,133,190,133,10
45384,204,190,204,10
45386,136,213,136,10
45387,2156,213,2156,10
45389,176,190,176,10
45390,14,173,14,1
45391,354,201,354,10
45392,240,190,240,10
45393,427,201,427,10
45395,112,190,112,10
45396,1312,213,1312,10
45397,260,190,260,10
45398,102,190,102,10
45399,70,190,70,10
45400,112,190,112,10
45401,270,190,270,10
45403,28,188,28,10
45404,96,189,96,10
45405,60,173,60,1
45406,216,190,216,10
45408,574,201,574,10
45410,102,210,102,10
45411,126,190,126,10
45412,112,188,112,10
45413,198,190,198,10
45415,64,173,64,6
45416,72,190,72,10
45417,84,190,84,10
45418,351,213,351,10
45419,696,189,696,10
45420,56,188,56,10
45421,473,213,473,10
45423,225,213,225,10
45424,119,190,119,10
45425,160,173,160,7
45427,32,173,32,1
45428,168,210,168,10
45429,208,190,208,10
45430,160,188,160,10
45431,84,190,84,10
45433,536,190,536,10
45434,266,210,266,10
45436,14,190,14,10
45438,322,213,322,10
45440,837,201,837,10
45441,534,210,534,10
45443,272,190,272,10
45446,333,190,333,10
45447,42,173,42,6
45448,36,173,36,6
45450,171,189,171,10
45452,40,189,40,10
45453,144,190,144,10
45454,144,190,144,10
45455,36,173,36,1
45458,224,190,224,10
45460,192,213,192,10
45461,224,190,224,10
45462,102,189,102,10
45463,78,190,78,10
45464,80,190,80,10
45467,135,190,135,10
45468,315,201,315,10
45469,72,190,72,10
45470,140,190,140,10
45472,96,190,96,10
45475,469,213,469,10
45478,120,190,120,10
45482,84,190,84,10
45486,140,188,140,10
45487,15,190,15,10
45489,221,190,221,10
45490,140,190,140,10
45493,15,190,15,10
45494,117,188,117,10
45495,96,188,96,10
45497,66,213,66,10
45499,105,213,105,10
45501,308,210,308,10
45502,36,213,36,10
45503,34,189,34,10
45504,17,213,17,7
45506,80,210,80,10
45508,129,190,129,10
45509,70,188,70,10
45510,28,188,28,10
45512,147,197,147,10
45513,108,190,108,10
45514,364,190,364,10
45515,138,213,138,10
45516,294,213,294,10
45518,72,190,72,10
45519,168,213,168,10
45521,242,213,242,10
45522,120,190,120,10
45523,161,213,161,10
45525,20,210,20,10
45526,104,190,104,10
45527,154,190,154,10
45528,28,190,28,10
45529,29,201,29,10
45530,196,188,196,10
45532,128,188,128,10
45534,322,213,322,10
45537,161,190,161,10
45539,84,188,84,10
45541,58,190,58,10
45547,135,213,135,10
45548,120,190,120,10
45550,195,190,195,10
45551,108,190,108,10
45552,32,188,32,10
45553,34,201,34,10
45556,140,194,140,10
45557,266,210,266,10
45558,174,190,174,10
45562,360,190,360,10
45565,112,190,112,10
45567,88,194,88,10
45568,400,210,400,10
45569,70,190,70,10
45570,72,190,72,10
45571,627,190,627,10
45572,837,190,837,10
45573,774,213,774,10
45574,747,210,747,10
45575,595,213,595,10
45576,161,201,161,10
45577,4690,213,4690,10
45578,1152,213,1152,10
45579,377,190,377,10
45580,472,190,472,10
45581,287,213,287,10
45582,567,201,567,10
45583,872,213,872,10
45584,1450,201,1450,10
45585,1240,213,1240,10
45586,169,190,169,10
45587,78,213,78,10
45588,2124,213,2124,10
45589,765,213,765,10
45590,1350,213,1350,10
45591,216,190,216,10
45592,348,190,348,10
45593,712,213,712,10
45594,91,190,91,10
45595,336,213,336,10
45596,250,194,250,10
45597,208,188,208,10
45598,108,190,108,10
45599,70,190,70,10
45600,116,190,116,10
45601,957,200,957,10
45602,1287,213,1287,10
45603,266,190,266,10
45604,504,190,504,10
45605,1130,213,1130,11
45606,456,190,456,10
45607,450,190,450,10
45608,441,213,441,10
45609,1040,201,1040,10
45611,340,188,340,10
45612,100,173,100,7
45613,272,190,272,10
45614,2871,213,2871,10
45615,940,190,940,10
45616,924,213,924,10
45617,736,213,736,10
45618,288,201,288,10
45619,270,213,270,10
45620,2550,213,2550,10
45621,119,201,119,10
45622,414,189,414,10
45623,399,188,399,10
45624,1308,213,1308,10
45625,341,190,341,10
45626,513,190,513,10
45627,2431,210,2431,10
45628,495,200,495,10
45629,704,201,704,10
45630,1404,213,1404,10
45631,476,190,476,10
45632,230,213,230,10
45633,288,190,288,10
45634,320,213,320,10
45635,960,213,960,10
45636,990,190,990,10
45637,966,213,966,10
45638,1513,213,1513,10
45640,368,190,368,10
45641,2667,213,2667,10
45642,475,190,475,10
45643,1155,213,1155,10
45644,1200,194,1200,10
45645,612,208,612,10
45646,400,190,400,10
45647,1781,213,1781,10
45648,530,190,530,10
45650,392,190,392,10
45651,130,173,130,7
45652,336,173,336,7
45653,2724,201,2724,10
45654,690,213,690,10
45655,12,20,12,1
45656,224,180,224,8
45657,54,173,54,1
45658,344,210,344,10
45659,1218,213,1218,10
45660,472,190,472,10
45661,430,200,430,10
45662,192,213,192,10
45663,464,213,464,10
45664,150,201,150,10
45665,550,201,550,10
45666,1232,201,1232,10
45667,1085,213,1085,10
45668,136,173,136,10
45669,462,188,462,10
45670,656,210,656,10
45671,752,201,752,10
45672,128,190,128,10
45673,648,213,648,10
45674,320,189,320,10
45675,342,190,342,10
45676,90,173,90,7
45677,1903,213,1903,10
45679,1926,210,1926,10
45680,224,173,224,7
45682,468,213,468,10
45683,611,201,611,10
45684,175,201,175,10
45686,408,201,408,10
45687,368,201,368,10
45688,464,213,464,10
45689,1510,213,1510,10
45690,2150,213,2150,10
45691,112,190,112,10
45692,340,201,340,10
45693,648,194,648,10
45694,672,213,672,10
45695,2260,213,2260,10
45696,408,213,408,10
45697,168,190,168,10
45698,180,188,180,10
45699,648,190,648,10
45701,1026,213,1026,10
45702,1440,213,1440,10
45703,360,189,360,10
45704,216,190,216,10
45705,2120,213,2120,10
45706,168,190,168,10
45707,594,201,594,10
45708,374,201,374,10
45709,189,190,189,10
45710,600,213,600,10
45711,96,189,96,10
45712,441,190,441,10
45714,280,213,280,10
45715,704,213,704,10
45716,658,190,658,10
45717,207,213,207,10
45718,520,190,520,10
45719,161,189,161,7
45720,352,213,352,10
45721,192,200,192,10
45722,158,201,158,10
45723,531,190,531,10
45724,480,190,480,10
45725,420,194,420,10
45727,228,213,228,10
45728,957,213,957,10
45729,160,194,160,10
45730,399,213,399,10
45731,392,201,392,10
45732,70,118,70,1
45733,864,190,864,10
45734,624,194,624,10
45735,992,213,992,10
45736,160,201,160,10
45737,80,173,80,7
45738,496,213,496,10
45739,360,190,360,10
45740,224,190,224,10
45741,248,190,248,10
45742,315,201,315,10
45743,1632,213,1632,10
45744,468,201,468,10
45745,721,190,721,10
45748,396,190,396,10
45749,312,201,312,10
45750,2140,213,2140,10
45751,1830,201,1830,10
45752,371,201,371,10
45753,1392,201,1392,10
45754,483,213,483,10
45755,531,213,531,10
45757,329,213,329,10
45758,420,213,420,10
45759,306,190,306,10
45760,468,201,468,10
45761,89,210,89,10
45762,245,213,245,10
45763,1008,190,1008,10
45765,84,190,84,10
45766,790,213,790,10
45767,400,190,400,10
45768,900,209,900,10
45769,84,190,84,10
45770,670,213,670,10
45771,374,190,374,10
45772,456,190,456,10
45773,144,190,144,10
45774,420,194,420,10
45775,96,190,96,10
45776,910,213,910,10
45777,873,201,873,10
45778,456,201,456,10
45779,369,190,369,10
45780,420,190,420,10
45781,441,190,441,10
45782,270,190,270,10
45783,72,173,72,7
45784,52,200,52,10
45787,1818,213,1818,10
45788,728,213,728,10
45789,682,190,682,10
45790,588,189,588,10
45792,96,190,96,10
45793,504,190,504,10
45794,1784,213,1784,10
45795,70,190,70,10
45796,747,201,747,10
45797,490,201,490,10
45798,203,213,203,10
45799,242,190,242,10
45800,96,190,96,10
45801,1300,213,1300,10
45802,225,190,225,10
45803,288,189,288,10
45804,90,213,90,10
45805,246,190,246,10
45807,203,191,203,10
45808,390,201,390,10
45809,126,190,126,10
45810,875,213,875,10
45811,240,190,240,10
45812,1155,213,1155,10
45813,36,173,36,6
45814,549,213,549,10
45815,136,201,136,10
45816,168,190,168,10
45817,58,194,58,10
45818,12,190,12,10
45819,225,190,225,10
45820,220,213,220,10
45821,462,190,462,10
45822,61,190,61,10
45823,24,118,24,1
45824,224,189,224,10
45825,28,213,28,10
45826,427,201,427,10
45827,95,200,95,10
45828,470,213,470,10
45829,483,213,483,10
45830,360,190,360,10
45831,192,190,192,10
45832,252,201,252,10
45833,429,190,429,10
45834,1155,210,1155,10
45835,76,213,76,7
45836,272,213,272,10
45837,1404,194,1404,10
45838,378,188,378,10
45839,29,190,29,10
45840,656,213,656,10
45841,270,210,270,10
45843,1552,213,1552,10
45844,210,213,210,10
45845,56,188,56,10
45846,182,190,182,10
45847,488,190,488,10
45848,24,118,24,7
45849,312,201,312,10
45850,804,194,804,10
45851,96,189,96,10
45852,497,201,497,10
45854,144,200,144,10
45855,672,190,672,10
45856,760,213,760,10
45857,228,190,228,10
45858,1089,210,1089,10
45859,1176,213,1176,10
45860,875,190,875,10
45861,196,213,196,10
45862,1380,213,1380,10
45863,238,201,238,10
45864,96,190,96,10
45865,30,194,30,10
45866,132,190,132,10
45867,500,201,500,10
45868,40,189,40,10
45869,506,188,506,10
45870,376,190,376,10
45872,560,213,560,10
45873,144,190,144,10
45874,261,190,261,10
45875,14,118,14,1
45876,728,213,728,10
45877,612,190,612,10
45879,306,213,306,10
45880,990,210,990,10
45881,90,194,90,10
45882,460,213,460,10
45883,198,194,198,10
45884,8,20,8,1
45885,1248,213,1248,10
45886,1302,201,1302,10
45887,550,213,550,10
45888,153,190,153,10
45889,690,210,690,10
45890,256,200,256,10
45891,182,190,182,10
45892,350,213,350,10
45893,531,190,531,10
45894,679,213,679,10
45895,266,190,266,10
45896,210,213,210,10
45897,189,189,189,10
45898,568,213,568,10
45899,256,213,256,10
45900,736,201,736,10
45901,660,190,660,10
45903,170,190,170,10
45904,1092,190,1092,10
45905,1072,213,1072,10
45906,408,213,408,10
45907,539,213,539,10
45908,266,190,266,10
45909,468,189,468,10
45910,1088,213,1088,10
45911,368,201,368,10
45912,56,173,56,6
45913,252,194,252,10
45914,175,190,175,10
45915,108,190,108,10
45916,594,201,594,10
45917,512,201,512,10
45918,44,190,44,10
45919,210,190,210,10
45920,714,201,714,10
45921,213,190,213,10
45922,750,190,750,10
45923,56,173,56,7
45924,534,201,534,10
45925,1184,200,1184,10
45926,440,189,440,10
45927,70,173,70,7
45929,340,189,340,10
45930,126,190,126,10
45931,1368,213,1368,10
45932,182,188,182,10
45933,319,190,319,10
45934,1190,213,1190,10
45935,279,190,279,10
45936,132,210,132,10
45937,70,190,70,10
45938,240,213,240,10
45939,148,190,148,10
45940,1584,190,1584,10
45941,180,213,180,10
45942,259,201,259,10
45943,456,190,456,10
45944,248,189,248,10
45945,611,194,611,10
45946,5652,213,5652,10
45947,504,213,504,10
45948,390,190,390,10
45949,91,190,91,10
45950,609,200,609,10
45951,186,190,186,10
45952,360,201,360,10
45953,168,188,168,10
45954,150,190,150,10
45956,666,190,666,10
45957,91,190,91,10
45958,48,188,48,10
45959,126,190,126,10
45961,369,213,369,10
45962,420,188,420,10
45963,217,190,217,10
45964,1570,201,1570,10
45965,234,201,234,10
45966,756,213,756,10
45967,176,190,176,10
45968,180,213,180,10
45969,336,190,336,10
45970,413,188,413,10
45971,1560,194,1560,10
45972,41,190,41,10
45973,232,201,232,10
45974,490,189,490,10
45975,48,190,48,10
45976,198,190,198,10
45977,32,173,32,1
45978,324,201,324,10
45979,112,190,112,10
45980,248,201,248,10
45981,352,190,352,10
45982,360,190,360,10
45983,279,189,279,10
45984,36,190,36,10
45985,858,213,858,10
45986,777,213,777,10
45987,144,194,144,10
45988,318,213,318,10
45989,24,173,24,1
45990,15,201,15,10
45991,176,190,176,10
45992,119,189,119,10
45993,328,213,328,10
45994,105,201,105,10
45995,231,201,231,10
45996,416,201,416,10
45998,84,190,84,10
46000,46,190,46,10
46002,1072,213,1072,10
46003,1683,210,1683,10
46004,286,188,286,10
46006,248,201,248,10
46007,256,190,256,10
46008,425,190,425,10
46009,603,213,603,10
46010,650,201,650,10
46012,117,190,117,10
46013,680,201,680,10
46014,105,189,105,10
46015,24,118,24,7
46016,476,190,476,10
46017,56,173,56,7
46018,84,190,84,10
46019,180,173,180,7
46020,294,201,294,10
46021,603,194,603,10
46022,196,190,196,10
46023,21,173,21,1
46024,91,190,91,10
46025,496,190,496,10
46027,1200,213,1200,10
46028,1980,213,1980,10
46029,451,213,451,10
46032,54,190,54,10
46033,144,173,144,7
46034,427,190,427,10
46035,624,201,624,10
46036,240,190,240,10
46037,60,173,60,7
46039,53,189,53,10
46040,252,213,252,10
46042,903,213,903,10
46043,140,190,140,10
46044,1880,210,1880,10
46046,1080,213,1080,10
46047,4,118,4,1
46048,1968,210,1968,10
46049,184,190,184,10
46050,981,189,981,10
46051,132,189,132,10
46052,328,213,328,10
46053,567,210,567,10
46054,98,190,98,10
46055,35,173,35,1
46056,1233,213,1233,10
46057,1738,201,1738,10
46059,132,213,132,10
46060,171,190,171,10
46061,320,190,320,10
46062,240,210,240,10
46063,322,213,322,10
46065,182,188,182,10
46067,568,190,568,10
46069,112,173,112,8
46070,91,188,91,10
46071,198,190,198,10
46072,160,189,160,10
46073,224,190,224,10
46074,176,210,176,10
46075,57,190,57,10
46076,119,189,119,10
46077,1015,210,1015,10
46078,290,213,290,10
46079,224,188,224,10
46080,868,190,868,10
46081,1210,210,1210,10
46082,954,213,954,10
46083,112,190,112,10
46084,290,190,290,10
46085,126,190,126,10
46086,1950,202,1950,10
46088,18,173,18,1
46089,51,190,51,10
46090,297,213,297,10
46091,294,194,294,10
46094,225,190,225,10
46095,200,201,200,10
46096,280,201,280,10
46097,54,201,54,10
46098,105,190,105,10
46099,304,213,304,10
46100,171,201,171,10
46101,484,190,484,10
46102,413,201,413,10
46103,364,210,364,10
46104,856,213,856,10
46105,108,188,108,10
46106,140,201,140,10
46108,730,194,730,10
46109,708,213,708,10
46110,22,190,22,10
46111,1494,194,1494,10
46112,70,190,70,10
46113,96,173,96,7
46114,32,188,32,10
46116,14,190,14,10
46117,480,190,480,10
46118,624,213,624,10
46119,192,213,192,10
46120,296,210,296,10
46121,320,201,320,10
46122,48,173,48,8
46123,84,189,84,7
46124,357,189,357,10
46126,32,173,32,1
46127,460,190,460,10
46128,119,210,119,10
46129,98,201,98,10
46130,216,213,216,10
46131,112,190,112,10
46133,224,201,224,10
46134,434,190,434,10
46135,424,213,424,10
46136,322,200,322,10
