userid,bank_income_sum,bank_outcome_sum,bank_amountCha,bank_income_amta,bank_outcome_amta,bank_amtaCha,bank_type_count,bank_type_outcomeCount,bank_type_incomeCount
13335,2907.0,6584.0,3677.0,224.0,506.0,283.0,802,575,227
13344,1035.0,3517.0,2483.0,207.0,703.0,497.0,436,344,92
13351,960.0,2752.0,1791.0,74.0,212.0,138.0,316,240,76
13353,2081.0,7323.0,5243.0,160.0,569.0,409.0,1021,830,191
13362,346.0,895.0,549.0,50.0,137.0,87.0,110,83,27
13367,1009.0,1176.0,167.0,202.0,235.0,33.0,189,104,85
13370,373.0,923.0,551.0,39.0,84.0,45.0,107,75,32
13375,1403.0,2699.0,1296.0,108.0,208.0,100.0,380,262,118
13378,365.0,1080.0,716.0,36.0,117.0,81.0,127,96,31
13384,1481.0,6117.0,4636.0,123.0,510.0,386.0,639,529,110
13386,4159.0,6515.0,2356.0,320.0,501.0,181.0,845,523,322
13389,3468.0,9185.0,5717.0,289.0,765.0,476.0,1078,812,266
13396,4956.0,11267.0,6310.0,381.0,867.0,485.0,1329,946,383
13398,2127.0,3836.0,1709.0,177.0,320.0,142.0,451,293,158
13401,948.0,2530.0,1582.0,73.0,195.0,122.0,289,214,75
13407,1445.0,2321.0,876.0,111.0,179.0,67.0,296,185,111
13409,4365.0,8810.0,4445.0,336.0,678.0,342.0,1189,818,371
13412,4854.0,10431.0,5577.0,373.0,802.0,429.0,1158,815,343
13416,385.0,946.0,561.0,54.0,86.0,32.0,108,80,28
13418,4239.0,6922.0,2683.0,326.0,532.0,206.0,897,573,324
13421,702.0,1816.0,1114.0,64.0,165.0,101.0,234,177,57
13423,776.0,5036.0,4261.0,65.0,420.0,355.0,510,448,62
13428,1575.0,5438.0,3862.0,137.0,418.0,282.0,601,477,124
13446,1088.0,3175.0,2086.0,91.0,265.0,174.0,362,274,88
13447,1666.0,4090.0,2424.0,128.0,315.0,186.0,542,392,150
13455,854.0,2603.0,1749.0,213.0,651.0,437.0,289,226,63
13529,2412.0,4590.0,2178.0,219.0,417.0,198.0,650,441,209
13532,4577.0,10249.0,5672.0,352.0,788.0,436.0,1111,799,312
13544,1105.0,2653.0,1548.0,110.0,265.0,155.0,335,238,97
13545,5133.0,17781.0,12648.0,570.0,1976.0,1405.0,2000,1593,407
13547,1526.0,2362.0,836.0,117.0,182.0,64.0,318,193,125
13551,1356.0,2124.0,769.0,136.0,212.0,77.0,294,190,104
13555,609.0,2108.0,1499.0,66.0,162.0,97.0,247,196,51
13559,2034.0,8364.0,6329.0,226.0,929.0,703.0,862,709,153
13566,3744.0,7522.0,3778.0,288.0,579.0,291.0,887,606,281
13567,3106.0,7778.0,4671.0,239.0,598.0,359.0,973,711,262
13568,2528.0,5369.0,2842.0,194.0,413.0,219.0,708,497,211
13570,480.0,926.0,446.0,96.0,185.0,89.0,116,79,37
13571,3072.0,5574.0,2501.0,279.0,507.0,227.0,696,451,245
13572,3194.0,5350.0,2156.0,246.0,412.0,166.0,674,432,242
13573,510.0,1113.0,604.0,57.0,124.0,67.0,133,93,40
13577,2225.0,3753.0,1528.0,278.0,469.0,191.0,504,330,174
13584,2138.0,3835.0,1697.0,214.0,383.0,170.0,498,328,170
13585,3761.0,8391.0,4630.0,470.0,1049.0,579.0,899,653,246
13588,1602.0,3010.0,1408.0,123.0,232.0,108.0,379,249,130
13593,2956.0,5052.0,2096.0,296.0,505.0,210.0,611,394,217
13597,3284.0,11930.0,8646.0,253.0,918.0,665.0,1266,1013,253
13599,2814.0,9213.0,6399.0,223.0,709.0,486.0,1124,903,221
13606,4410.0,7135.0,2725.0,367.0,595.0,227.0,911,575,336
13608,648.0,1174.0,526.0,57.0,98.0,41.0,147,95,52
13610,863.0,2841.0,1978.0,66.0,219.0,152.0,296,235,61
13612,4675.0,10351.0,5675.0,360.0,796.0,437.0,1247,876,371
13613,2422.0,9250.0,6829.0,186.0,712.0,525.0,1153,958,195
13614,12213.0,17277.0,5064.0,1110.0,1571.0,460.0,2000,1220,780
13621,727.0,4300.0,3573.0,56.0,331.0,275.0,474,415,59
13622,856.0,3764.0,2908.0,66.0,290.0,224.0,445,371,74
13623,679.0,1328.0,649.0,54.0,102.0,48.0,182,123,59
13628,4110.0,14547.0,10438.0,316.0,1119.0,803.0,1855,1507,348
13629,688.0,1038.0,350.0,55.0,123.0,69.0,133,84,49
13630,427.0,717.0,290.0,33.0,55.0,22.0,87,55,32
13631,536.0,1306.0,770.0,41.0,104.0,62.0,158,115,43
13634,2098.0,2967.0,869.0,525.0,742.0,217.0,424,255,169
13635,830.0,1483.0,653.0,92.0,269.0,177.0,199,127,72
13636,1679.0,3447.0,1768.0,129.0,265.0,136.0,395,272,123
13637,3031.0,9117.0,6085.0,233.0,701.0,468.0,952,735,217
13641,3501.0,7502.0,4001.0,318.0,682.0,364.0,960,680,280
13643,2370.0,3751.0,1380.0,339.0,536.0,197.0,515,316,199
13644,447.0,1610.0,1162.0,75.0,268.0,194.0,178,141,37
13645,4295.0,15316.0,11021.0,330.0,1178.0,848.0,1510,1219,291
13648,1202.0,3843.0,2641.0,92.0,296.0,203.0,432,340,92
13654,7795.0,20607.0,12812.0,974.0,2576.0,1602.0,2100,1597,503
13655,868.0,1795.0,927.0,72.0,150.0,77.0,220,152,68
13669,1889.0,5599.0,3710.0,145.0,431.0,285.0,687,535,152
13670,714.0,1662.0,947.0,65.0,151.0,86.0,195,137,58
13673,356.0,449.0,93.0,64.0,75.0,10.0,61,34,27
13752,4067.0,6056.0,1988.0,313.0,466.0,153.0,760,467,293
13753,297.0,289.0,-8.0,30.0,30.0,0.0,56,28,28
13754,169.0,390.0,221.0,21.0,61.0,39.0,51,35,16
13755,940.0,1500.0,560.0,94.0,150.0,56.0,201,133,68
13756,3942.0,7101.0,3159.0,329.0,592.0,263.0,958,639,319
13758,1880.0,3605.0,1725.0,145.0,277.0,133.0,398,265,133
13767,2176.0,4107.0,1931.0,272.0,513.0,241.0,520,355,165
13770,3688.0,6805.0,3117.0,284.0,523.0,240.0,850,568,282
13771,1144.0,3543.0,2399.0,104.0,322.0,218.0,380,298,82
13775,4678.0,9324.0,4646.0,360.0,717.0,357.0,1156,791,365
13777,713.0,3708.0,2995.0,59.0,309.0,250.0,443,379,64
13778,1213.0,6021.0,4808.0,101.0,502.0,401.0,620,527,93
13781,2358.0,7443.0,5085.0,181.0,573.0,391.0,851,671,180
13782,1021.0,3197.0,2176.0,85.0,266.0,181.0,391,300,91
13785,2551.0,6654.0,4103.0,196.0,512.0,316.0,837,634,203
13790,2431.0,4237.0,1806.0,187.0,326.0,139.0,539,349,190
13792,2803.0,10987.0,8183.0,216.0,845.0,629.0,1271,1043,228
13795,751.0,989.0,238.0,250.0,330.0,79.0,139,81,58
13796,1114.0,2529.0,1415.0,93.0,211.0,118.0,297,212,85
13799,1511.0,3113.0,1602.0,118.0,239.0,121.0,402,282,120
13800,2280.0,3871.0,1590.0,181.0,298.0,117.0,506,331,175
13802,3806.0,7673.0,3867.0,293.0,590.0,297.0,895,618,277
13804,4179.0,10834.0,6655.0,321.0,833.0,512.0,1172,878,294
13808,3962.0,5032.0,1069.0,305.0,387.0,82.0,760,437,323
13810,2549.0,7097.0,4548.0,196.0,546.0,350.0,851,651,200
13811,3281.0,6832.0,3551.0,410.0,854.0,444.0,1005,708,297
13812,2462.0,7862.0,5400.0,189.0,605.0,415.0,769,601,168
13817,6652.0,11356.0,4704.0,524.0,874.0,350.0,1383,894,489
13820,2354.0,5299.0,2945.0,336.0,757.0,421.0,664,472,192
13821,1671.0,5320.0,3648.0,139.0,443.0,304.0,640,504,136
13826,3587.0,11928.0,8341.0,299.0,994.0,695.0,1390,1083,307
13827,3356.0,8604.0,5248.0,258.0,662.0,404.0,928,678,250
13830,1445.0,2781.0,1336.0,119.0,214.0,95.0,353,239,114
13835,480.0,321.0,-159.0,80.0,54.0,-27.0,75,34,41
13840,5638.0,9785.0,4147.0,434.0,753.0,319.0,1144,742,402
13842,1168.0,4854.0,3686.0,162.0,373.0,212.0,581,492,89
13848,2741.0,6500.0,3759.0,211.0,500.0,289.0,774,561,213
13849,120.0,387.0,267.0,60.0,193.0,134.0,38,30,8
13851,1877.0,5429.0,3552.0,144.0,418.0,273.0,598,456,142
13857,2432.0,3023.0,591.0,187.0,233.0,45.0,434,244,190
13863,2413.0,4243.0,1830.0,186.0,326.0,141.0,599,388,211
13864,1034.0,1705.0,671.0,103.0,204.0,101.0,233,149,84
13871,580.0,2089.0,1509.0,58.0,271.0,213.0,246,198,48
13873,1711.0,3318.0,1608.0,132.0,255.0,124.0,390,262,128
13876,547.0,902.0,355.0,78.0,167.0,88.0,124,79,45
13879,2174.0,4577.0,2402.0,167.0,352.0,185.0,595,417,178
13885,251.0,511.0,260.0,35.0,64.0,29.0,69,47,22
13888,898.0,2103.0,1204.0,150.0,350.0,201.0,278,198,80
13889,1593.0,4112.0,2519.0,228.0,587.0,360.0,435,323,112
13896,524.0,1065.0,540.0,87.0,177.0,90.0,136,94,42
13897,6358.0,8673.0,2316.0,530.0,723.0,193.0,1029,615,414
13898,4263.0,8692.0,4430.0,328.0,669.0,341.0,993,683,310
13899,155.0,377.0,222.0,78.0,189.0,111.0,43,31,12
13903,1631.0,4873.0,3242.0,125.0,375.0,249.0,558,430,128
13904,7134.0,13646.0,6513.0,549.0,1050.0,501.0,1515,1018,497
13910,3115.0,5247.0,2132.0,240.0,404.0,164.0,635,420,215
13912,2890.0,9855.0,6965.0,222.0,758.0,536.0,1003,794,209
13916,1691.0,2876.0,1185.0,282.0,479.0,198.0,366,234,132
13918,1548.0,2407.0,860.0,119.0,185.0,66.0,345,218,127
13919,2311.0,3341.0,1030.0,210.0,335.0,125.0,390,241,149
13922,6562.0,17155.0,10592.0,508.0,1320.0,811.0,1797,1362,435
13930,1487.0,7430.0,5943.0,135.0,675.0,540.0,842,720,122
13931,477.0,755.0,278.0,68.0,108.0,40.0,95,58,37
13933,897.0,1609.0,712.0,69.0,124.0,55.0,207,141,66
13938,1344.0,4751.0,3407.0,103.0,365.0,262.0,544,436,108
13939,1129.0,2882.0,1753.0,87.0,222.0,135.0,412,299,113
13940,2740.0,12301.0,9561.0,211.0,946.0,735.0,1477,1241,236
13943,992.0,1991.0,999.0,90.0,181.0,91.0,281,193,88
13945,3921.0,6289.0,2369.0,302.0,484.0,182.0,869,547,322
13947,3006.0,4551.0,1545.0,231.0,350.0,119.0,580,356,224
13948,1124.0,3742.0,2618.0,86.0,288.0,201.0,436,346,90
13949,1528.0,3818.0,2290.0,118.0,294.0,176.0,446,330,116
13951,792.0,2635.0,1843.0,88.0,293.0,205.0,332,264,68
13955,9196.0,14003.0,4806.0,707.0,1077.0,370.0,1767,1113,654
13959,373.0,771.0,398.0,30.0,59.0,29.0,98,67,31
13965,1221.0,4116.0,2895.0,94.0,317.0,223.0,477,382,95
13967,177.0,360.0,183.0,35.0,72.0,37.0,49,35,14
13970,29.0,109.0,80.0,24.0,36.0,13.0,10,8,2
13973,547.0,1143.0,596.0,46.0,98.0,52.0,145,99,46
13977,875.0,1916.0,1041.0,73.0,160.0,87.0,274,193,81
13978,2338.0,3327.0,989.0,180.0,256.0,76.0,421,253,168
13982,5153.0,12644.0,7491.0,396.0,973.0,576.0,1376,999,377
13983,1765.0,3680.0,1916.0,136.0,283.0,147.0,454,321,133
13991,1192.0,2298.0,1106.0,170.0,328.0,158.0,279,188,91
13994,1803.0,7655.0,5852.0,150.0,638.0,488.0,766,632,134
13998,1394.0,3975.0,2581.0,107.0,306.0,199.0,467,356,111
13999,94.0,415.0,320.0,31.0,138.0,107.0,40,33,7
14118,1780.0,4293.0,2513.0,137.0,330.0,193.0,529,383,146
14125,5872.0,11754.0,5882.0,452.0,904.0,452.0,1456,993,463
14127,4414.0,9138.0,4725.0,340.0,703.0,363.0,1127,772,355
14128,6648.0,14645.0,7997.0,513.0,1127.0,614.0,1727,1228,499
14134,5137.0,14669.0,9532.0,395.0,1128.0,733.0,1698,1283,415
14138,2297.0,2638.0,341.0,230.0,264.0,34.0,378,207,171
14139,4855.0,23879.0,19024.0,441.0,2171.0,1729.0,2565,2174,391
14140,2684.0,6444.0,3760.0,206.0,496.0,289.0,824,605,219
14143,2245.0,6315.0,4071.0,173.0,486.0,313.0,716,548,168
14145,259.0,402.0,143.0,86.0,134.0,48.0,54,33,21
14146,4365.0,9759.0,5395.0,336.0,751.0,415.0,1232,886,346
14148,1188.0,3020.0,1833.0,132.0,336.0,204.0,389,287,102
14153,4987.0,7503.0,2517.0,384.0,577.0,194.0,958,585,373
14155,2216.0,3182.0,966.0,277.0,398.0,121.0,413,249,164
14157,2572.0,9995.0,7423.0,198.0,769.0,571.0,1073,873,200
14160,5767.0,7596.0,1828.0,444.0,584.0,141.0,914,530,384
14161,1539.0,2748.0,1209.0,118.0,211.0,93.0,381,252,129
14167,259.0,710.0,451.0,27.0,59.0,32.0,84,63,21
14168,828.0,1792.0,965.0,92.0,199.0,107.0,218,152,66
14171,1121.0,2751.0,1630.0,93.0,229.0,136.0,350,257,93
14173,2283.0,4547.0,2264.0,190.0,379.0,189.0,547,371,176
14175,1509.0,2264.0,755.0,216.0,323.0,108.0,306,186,120
14177,4223.0,7740.0,3517.0,325.0,595.0,271.0,919,606,313
14181,2158.0,2959.0,801.0,308.0,423.0,114.0,368,215,153
14184,5879.0,12605.0,6726.0,452.0,970.0,517.0,1492,1052,440
14185,726.0,2586.0,1860.0,140.0,235.0,96.0,315,253,62
14187,2414.0,5226.0,2812.0,201.0,435.0,234.0,636,450,186
14190,981.0,4058.0,3077.0,75.0,312.0,237.0,461,382,79
14191,799.0,2123.0,1324.0,67.0,177.0,110.0,259,195,64
14192,949.0,1039.0,90.0,316.0,346.0,30.0,138,72,66
14194,1648.0,6402.0,4755.0,127.0,492.0,366.0,685,560,125
14195,1161.0,1603.0,442.0,97.0,134.0,37.0,256,153,103
14196,1753.0,3359.0,1606.0,146.0,297.0,151.0,433,294,139
14199,2560.0,6250.0,3690.0,233.0,568.0,335.0,835,622,213
14200,2047.0,5675.0,3629.0,157.0,437.0,279.0,708,535,173
14202,967.0,2123.0,1157.0,88.0,164.0,76.0,251,177,74
14206,980.0,4946.0,3966.0,82.0,380.0,298.0,533,456,77
14209,4710.0,13049.0,8340.0,523.0,1450.0,927.0,1562,1174,388
14212,1963.0,5070.0,3107.0,280.0,724.0,444.0,622,462,160
14213,1176.0,3506.0,2330.0,129.0,270.0,141.0,414,320,94
14218,1032.0,2034.0,1001.0,98.0,185.0,87.0,261,180,81
14223,2413.0,5799.0,3386.0,186.0,446.0,260.0,769,568,201
14228,3659.0,10437.0,6778.0,281.0,803.0,521.0,1066,809,257
14229,199.0,636.0,436.0,50.0,159.0,109.0,80,63,17
14231,1675.0,4394.0,2719.0,129.0,338.0,209.0,508,391,117
14232,2091.0,6317.0,4226.0,161.0,486.0,325.0,778,604,174
14234,2012.0,2665.0,653.0,168.0,222.0,54.0,312,177,135
14237,391.0,977.0,587.0,33.0,81.0,49.0,126,92,34
14240,371.0,726.0,355.0,48.0,91.0,42.0,96,65,31
14243,1349.0,2413.0,1064.0,104.0,186.0,82.0,331,216,115
14248,3342.0,4473.0,1130.0,477.0,639.0,161.0,684,411,273
14252,1373.0,2923.0,1550.0,114.0,244.0,129.0,388,271,117
14254,3463.0,6989.0,3526.0,266.0,538.0,271.0,880,604,276
14256,2761.0,6470.0,3709.0,460.0,1078.0,618.0,777,561,216
14257,694.0,2824.0,2130.0,53.0,217.0,164.0,339,282,57
14259,4518.0,19563.0,15045.0,753.0,3260.0,2507.0,2000,1662,338
14263,1365.0,2974.0,1609.0,114.0,248.0,134.0,413,303,110
14266,1132.0,3211.0,2079.0,87.0,247.0,160.0,380,290,90
14267,705.0,1985.0,1280.0,59.0,165.0,107.0,259,194,65
14274,527.0,2483.0,1955.0,58.0,207.0,149.0,259,218,41
14277,945.0,1473.0,528.0,95.0,147.0,52.0,161,100,61
14279,3482.0,5522.0,2040.0,268.0,425.0,157.0,757,467,290
14288,4596.0,7222.0,2626.0,354.0,556.0,202.0,866,537,329
14289,3325.0,11863.0,8537.0,302.0,1078.0,776.0,1419,1130,289
14292,373.0,1019.0,646.0,31.0,452.0,421.0,132,100,32
14296,625.0,1652.0,1027.0,52.0,138.0,86.0,200,149,51
14299,1510.0,2383.0,873.0,116.0,183.0,67.0,328,205,123
14310,293.0,766.0,473.0,29.0,77.0,47.0,91,66,25
14312,2628.0,6291.0,3663.0,202.0,484.0,282.0,763,562,201
14317,577.0,1540.0,963.0,48.0,128.0,80.0,201,157,44
14318,1960.0,6507.0,4547.0,163.0,542.0,379.0,715,568,147
14323,806.0,2397.0,1592.0,71.0,184.0,113.0,264,204,60
14334,2317.0,7286.0,4969.0,185.0,560.0,375.0,740,576,164
14335,1318.0,3799.0,2482.0,101.0,292.0,191.0,453,348,105
14347,1778.0,2896.0,1118.0,137.0,223.0,86.0,411,264,147
14348,694.0,1458.0,764.0,99.0,208.0,109.0,184,125,59
14350,1887.0,3083.0,1195.0,172.0,280.0,109.0,415,265,150
14351,7405.0,13534.0,6128.0,570.0,1041.0,471.0,1608,1060,548
14355,463.0,1233.0,770.0,39.0,103.0,64.0,130,95,35
14360,551.0,1858.0,1307.0,110.0,372.0,261.0,213,170,43
14367,2452.0,3012.0,560.0,204.0,251.0,47.0,486,268,218
14371,2682.0,6482.0,3800.0,206.0,499.0,292.0,798,596,202
14376,1099.0,2273.0,1174.0,92.0,189.0,98.0,305,212,93
14521,1853.0,7025.0,5172.0,143.0,540.0,398.0,699,565,134
14522,125.0,200.0,75.0,31.0,61.0,30.0,28,18,10
14526,3059.0,5334.0,2274.0,235.0,410.0,175.0,590,382,208
14534,2284.0,3413.0,1129.0,190.0,284.0,94.0,453,278,175
14537,11701.0,11411.0,-290.0,900.0,878.0,-22.0,1749,871,878
14543,2089.0,5133.0,3044.0,161.0,395.0,234.0,590,433,157
14548,703.0,972.0,269.0,70.0,97.0,27.0,133,78,55
14551,1115.0,3236.0,2120.0,99.0,249.0,150.0,383,296,87
14557,9688.0,24143.0,14455.0,745.0,1857.0,1112.0,2440,1770,670
14559,9701.0,15204.0,5503.0,803.0,1170.0,366.0,2000,1302,698
14561,495.0,827.0,332.0,38.0,64.0,26.0,106,68,38
14562,6703.0,17988.0,11286.0,1117.0,2998.0,1881.0,2000,1490,510
14563,2619.0,11694.0,9075.0,218.0,1021.0,803.0,1586,1312,274
14564,3239.0,8950.0,5712.0,249.0,688.0,439.0,1003,758,245
14570,180.0,542.0,362.0,45.0,135.0,90.0,60,47,13
14572,2204.0,5414.0,3210.0,184.0,451.0,268.0,637,464,173
14585,1779.0,2237.0,458.0,137.0,172.0,35.0,288,167,121
14587,12298.0,9213.0,-3085.0,946.0,709.0,-237.0,1341,599,742
14589,1905.0,5186.0,3282.0,163.0,432.0,269.0,678,512,166
14590,2345.0,13144.0,10798.0,180.0,1011.0,831.0,1662,1452,210
14591,2983.0,10483.0,7501.0,249.0,874.0,625.0,1155,920,235
14592,2922.0,6282.0,3360.0,225.0,483.0,258.0,727,504,223
14595,817.0,1352.0,534.0,103.0,169.0,66.0,173,112,61
14597,821.0,1545.0,724.0,68.0,129.0,60.0,194,129,65
14600,542.0,479.0,-63.0,59.0,48.0,-12.0,75,34,41
14603,1123.0,2757.0,1633.0,187.0,459.0,272.0,333,246,87
14605,564.0,2387.0,1823.0,46.0,184.0,138.0,289,241,48
14610,1885.0,4641.0,2756.0,145.0,357.0,212.0,559,411,148
14614,5875.0,15035.0,9160.0,452.0,1157.0,705.0,1535,1134,401
14615,421.0,617.0,196.0,140.0,206.0,65.0,83,50,33
14617,543.0,1482.0,939.0,55.0,114.0,59.0,196,148,48
14691,2848.0,6568.0,3720.0,219.0,505.0,286.0,756,557,199
14693,6816.0,13764.0,6948.0,524.0,1059.0,534.0,1630,1116,514
14698,2806.0,15199.0,12392.0,281.0,1520.0,1239.0,1602,1381,221
14700,7605.0,12971.0,5365.0,634.0,1081.0,447.0,1568,1021,547
14701,3005.0,5718.0,2713.0,250.0,477.0,226.0,627,419,208
14704,2661.0,6216.0,3554.0,205.0,478.0,273.0,741,536,205
14707,4742.0,7339.0,2597.0,365.0,565.0,200.0,990,611,379
14712,11211.0,7027.0,-4184.0,862.0,541.0,-322.0,1846,665,1181
14714,2220.0,3690.0,1469.0,171.0,284.0,113.0,463,297,166
14724,209.0,173.0,-36.0,26.0,22.0,-4.0,29,13,16
14725,747.0,1482.0,736.0,63.0,124.0,61.0,206,141,65
14731,3780.0,7163.0,3384.0,291.0,551.0,260.0,881,600,281
14733,3129.0,9137.0,6008.0,241.0,703.0,462.0,1038,790,248
14734,7929.0,12421.0,4492.0,610.0,955.0,346.0,1605,1014,591
14739,2812.0,4169.0,1357.0,301.0,321.0,19.0,537,328,209
14751,3886.0,16970.0,13084.0,324.0,1414.0,1090.0,1954,1637,317
14756,789.0,1865.0,1077.0,103.0,143.0,41.0,248,182,66
14759,1864.0,2880.0,1016.0,233.0,360.0,127.0,363,228,135
14761,1912.0,2950.0,1038.0,162.0,246.0,84.0,371,227,144
14762,3899.0,9677.0,5778.0,300.0,744.0,444.0,1210,875,335
14770,2896.0,6738.0,3842.0,247.0,518.0,271.0,810,583,227
14772,769.0,1969.0,1200.0,64.0,164.0,100.0,253,189,64
14773,2272.0,5265.0,2993.0,175.0,405.0,230.0,686,496,190
14774,3432.0,13846.0,10413.0,286.0,1154.0,868.0,1611,1323,288
14775,6812.0,8857.0,2045.0,619.0,805.0,186.0,1152,663,489
14777,1999.0,3476.0,1476.0,243.0,267.0,24.0,482,318,164
14780,454.0,1397.0,944.0,37.0,107.0,71.0,159,124,35
14782,506.0,802.0,297.0,39.0,62.0,23.0,117,74,43
14790,3177.0,6896.0,3719.0,289.0,627.0,338.0,720,503,217
14796,3973.0,13286.0,9313.0,306.0,1022.0,716.0,1795,1407,388
14800,2219.0,5350.0,3131.0,171.0,412.0,241.0,694,500,194
14801,2446.0,4549.0,2103.0,188.0,350.0,162.0,548,365,183
14804,4543.0,7874.0,3331.0,349.0,606.0,256.0,1094,703,391
14806,1414.0,5172.0,3758.0,157.0,575.0,418.0,601,482,119
14810,1242.0,2777.0,1535.0,96.0,214.0,118.0,329,230,99
14816,498.0,1523.0,1026.0,83.0,254.0,171.0,205,159,46
14817,4285.0,11856.0,7571.0,330.0,912.0,582.0,1363,1042,321
14820,1589.0,3814.0,2224.0,122.0,293.0,171.0,442,320,122
14825,594.0,1582.0,988.0,149.0,396.0,247.0,226,162,64
14826,4060.0,8084.0,4024.0,338.0,674.0,335.0,978,675,303
14828,3667.0,8676.0,5009.0,282.0,667.0,385.0,1140,824,316
14831,1745.0,4864.0,3119.0,436.0,1216.0,780.0,581,439,142
14832,5508.0,8974.0,3465.0,459.0,748.0,289.0,1249,796,453
14834,864.0,954.0,90.0,144.0,159.0,15.0,161,84,77
14835,1946.0,7548.0,5602.0,150.0,581.0,431.0,805,658,147
14836,3955.0,8166.0,4211.0,330.0,680.0,351.0,964,665,299
14837,1264.0,5134.0,3870.0,97.0,395.0,298.0,588,479,109
14838,702.0,2724.0,2022.0,54.0,210.0,156.0,325,264,61
14840,408.0,584.0,176.0,136.0,195.0,59.0,73,45,28
14841,2881.0,5748.0,2867.0,222.0,442.0,221.0,658,454,204
14842,1510.0,5120.0,3610.0,137.0,465.0,328.0,593,473,120
14853,2982.0,4132.0,1150.0,229.0,318.0,88.0,567,336,231
14856,4483.0,12532.0,8049.0,345.0,964.0,619.0,1374,1050,324
14859,4905.0,18548.0,13643.0,377.0,1427.0,1049.0,2102,1713,389
14860,2614.0,6704.0,4091.0,201.0,516.0,315.0,742,547,195
14861,5130.0,8286.0,3156.0,395.0,637.0,243.0,1029,650,379
14863,1553.0,3738.0,2184.0,121.0,363.0,242.0,564,408,156
14865,2938.0,5288.0,2350.0,245.0,441.0,196.0,722,484,238
14867,1518.0,7835.0,6317.0,127.0,653.0,526.0,913,784,129
14868,472.0,1178.0,706.0,43.0,107.0,64.0,135,97,38
14873,1167.0,2022.0,856.0,117.0,202.0,86.0,266,178,88
14881,1107.0,4091.0,2985.0,92.0,341.0,249.0,471,384,87
14893,436.0,1298.0,862.0,40.0,118.0,78.0,137,101,36
14894,2501.0,4987.0,2486.0,192.0,384.0,191.0,620,428,192
14901,1706.0,3190.0,1484.0,142.0,266.0,124.0,450,311,139
14904,8120.0,11503.0,3383.0,625.0,885.0,260.0,1555,922,633
14907,750.0,2419.0,1669.0,75.0,242.0,167.0,300,233,67
14911,2432.0,5853.0,3422.0,187.0,450.0,263.0,730,540,190
14912,2414.0,3347.0,933.0,202.0,279.0,77.0,458,281,177
14914,157.0,641.0,484.0,21.0,69.0,48.0,80,63,17
14918,625.0,1582.0,957.0,52.0,132.0,80.0,186,136,50
14925,440.0,2606.0,2165.0,36.0,200.0,164.0,269,236,33
14928,480.0,789.0,309.0,87.0,131.0,44.0,104,66,38
14931,7666.0,15292.0,7626.0,590.0,1176.0,587.0,1830,1256,574
14936,2050.0,4502.0,2452.0,171.0,434.0,263.0,561,407,154
14940,7092.0,15468.0,8377.0,591.0,1289.0,698.0,1670,1170,500
14943,4807.0,12505.0,7698.0,370.0,962.0,592.0,1490,1104,386
14944,1804.0,2982.0,1178.0,139.0,229.0,91.0,429,277,152
14947,6588.0,11794.0,5206.0,507.0,907.0,400.0,1375,910,465
14948,2073.0,2867.0,793.0,170.0,221.0,50.0,409,242,167
14949,5026.0,10603.0,5577.0,387.0,816.0,429.0,1164,814,350
14954,382.0,398.0,16.0,29.0,125.0,96.0,61,30,31
14963,1551.0,5167.0,3616.0,129.0,557.0,428.0,651,527,124
14969,2343.0,11205.0,8863.0,195.0,934.0,739.0,1321,1126,195
14970,6136.0,10420.0,4284.0,472.0,802.0,330.0,1237,793,444
14973,1764.0,2950.0,1186.0,147.0,246.0,99.0,339,213,126
14974,3533.0,6919.0,3386.0,272.0,532.0,260.0,871,592,279
14975,135.0,709.0,574.0,45.0,397.0,352.0,82,70,12
14986,983.0,2256.0,1273.0,93.0,175.0,82.0,278,201,77
14995,357.0,761.0,404.0,37.0,59.0,23.0,104,72,32
14998,649.0,1049.0,400.0,54.0,87.0,33.0,151,95,56
15002,2457.0,6435.0,3977.0,189.0,495.0,306.0,1040,755,285
15005,2491.0,3496.0,1005.0,192.0,269.0,77.0,446,261,185
15007,747.0,1941.0,1193.0,69.0,149.0,80.0,242,181,61
15009,1813.0,4922.0,3109.0,139.0,379.0,239.0,615,458,157
15010,2244.0,9894.0,7650.0,173.0,761.0,588.0,1025,858,167
15011,406.0,498.0,92.0,41.0,50.0,9.0,78,45,33
15015,2491.0,5603.0,3112.0,192.0,431.0,239.0,702,502,200
15018,5069.0,10009.0,4940.0,390.0,770.0,380.0,1120,759,361
15019,1838.0,4265.0,2427.0,141.0,328.0,187.0,464,331,133
15025,959.0,1434.0,476.0,80.0,120.0,40.0,226,139,87
15026,2548.0,8776.0,6228.0,201.0,675.0,474.0,873,691,182
15027,453.0,870.0,417.0,35.0,70.0,35.0,114,78,36
15031,5310.0,14497.0,9186.0,379.0,1035.0,656.0,1679,1259,420
15035,491.0,1124.0,633.0,38.0,86.0,49.0,133,95,38
15037,2934.0,4614.0,1681.0,226.0,355.0,129.0,610,388,222
15038,567.0,1268.0,701.0,44.0,98.0,54.0,173,125,48
15039,4413.0,20770.0,16357.0,630.0,2967.0,2337.0,2000,1678,322
15056,5928.0,9196.0,3268.0,456.0,707.0,251.0,1090,667,423
15058,1430.0,5525.0,4095.0,163.0,432.0,269.0,610,500,110
15066,421.0,1687.0,1267.0,210.0,844.0,633.0,189,154,35
15067,2972.0,5686.0,2714.0,229.0,437.0,209.0,722,486,236
