userid,avgMon_count,avgMon_mean,avgMon_modern,avgMon_max
30838,81.0,122.0,81.0,3.0
30840,227.0,111.0,227.0,4.0
30842,360.0,118.0,360.0,4.0
30843,42.0,82.0,42.0,2.0
30844,325.0,113.0,325.0,3.0
30845,102.0,111.0,102.0,4.0
30846,162.0,104.0,162.0,4.0
30847,145.0,116.0,145.0,4.0
30848,210.0,109.0,210.0,4.0
30849,308.0,104.0,308.0,4.0
30850,114.0,120.0,114.0,4.0
30851,126.0,127.0,126.0,3.0
30853,120.0,98.0,120.0,4.0
30854,60.0,112.0,60.0,2.0
30855,9.0,107.0,9.0,3.0
30856,29.0,113.0,29.0,4.0
30857,149.0,105.0,149.0,4.0
30858,16.0,118.0,16.0,1.0
30859,112.0,112.0,112.0,3.0
30860,72.0,93.0,72.0,4.0
30861,163.0,97.0,163.0,4.0
30864,140.0,119.0,140.0,4.0
30865,102.0,105.0,102.0,3.0
30866,257.0,118.0,257.0,3.0
30867,112.0,128.0,112.0,4.0
30868,453.0,113.0,453.0,4.0
30869,102.0,105.0,102.0,4.0
30870,147.0,99.0,147.0,4.0
30871,135.0,114.0,135.0,4.0
30872,260.0,100.0,260.0,4.0
30874,21.0,110.0,21.0,3.0
30875,246.0,118.0,246.0,4.0
30876,181.0,96.0,181.0,4.0
30878,160.0,118.0,160.0,4.0
30880,357.0,132.0,357.0,4.0
30881,91.0,112.0,91.0,3.0
30882,42.0,105.0,42.0,2.0
30883,254.0,96.0,254.0,4.0
30884,88.0,114.0,88.0,2.0
30885,28.0,99.0,28.0,2.0
30886,256.0,105.0,256.0,4.0
30888,117.0,111.0,117.0,4.0
30889,189.0,115.0,189.0,4.0
30890,467.0,120.0,467.0,4.0
30891,120.0,111.0,120.0,4.0
30892,327.0,116.0,327.0,3.0
30893,253.0,93.0,253.0,4.0
30894,75.0,103.0,75.0,3.0
30895,78.0,111.0,78.0,4.0
30896,65.0,110.0,65.0,3.0
30898,152.0,103.0,152.0,4.0
30899,120.0,112.0,120.0,4.0
30900,135.0,120.0,135.0,4.0
30902,201.0,115.0,201.0,4.0
30903,100.0,109.0,100.0,3.0
30904,180.0,102.0,180.0,3.0
30905,508.0,124.0,508.0,4.0
30906,150.0,104.0,150.0,4.0
30907,205.0,86.0,205.0,4.0
30908,304.0,105.0,304.0,4.0
30909,112.0,99.0,112.0,4.0
30910,224.0,114.0,224.0,4.0
30911,283.0,114.0,283.0,4.0
30912,552.0,111.0,552.0,4.0
30913,102.0,114.0,102.0,4.0
30914,91.0,104.0,91.0,3.0
30915,492.0,117.0,492.0,4.0
30916,120.0,110.0,120.0,4.0
30917,130.0,95.0,130.0,2.0
30918,113.0,107.0,113.0,4.0
30919,56.0,113.0,56.0,2.0
30921,276.0,116.0,276.0,4.0
30922,112.0,101.0,112.0,4.0
30923,147.0,109.0,147.0,3.0
30924,266.0,113.0,266.0,4.0
30925,119.0,113.0,119.0,4.0
30926,288.0,103.0,288.0,3.0
30927,126.0,111.0,126.0,4.0
30928,205.0,102.0,205.0,4.0
30929,138.0,110.0,138.0,4.0
30930,175.0,92.0,175.0,4.0
30931,90.0,107.0,90.0,4.0
30932,77.0,92.0,77.0,4.0
30934,75.0,122.0,75.0,4.0
30935,84.0,106.0,84.0,4.0
30936,120.0,97.0,120.0,4.0
30937,84.0,104.0,84.0,4.0
30938,573.0,120.0,573.0,3.0
30939,135.0,113.0,135.0,4.0
30940,36.0,104.0,36.0,1.0
30941,231.0,118.0,231.0,3.0
30942,120.0,111.0,120.0,4.0
30943,104.0,113.0,104.0,3.0
30944,80.0,103.0,80.0,4.0
30945,133.0,99.0,133.0,3.0
30946,122.0,109.0,122.0,4.0
30947,122.0,129.0,122.0,3.0
30948,56.0,79.0,56.0,4.0
30949,155.0,114.0,155.0,3.0
30950,74.0,114.0,74.0,2.0
30951,140.0,113.0,140.0,3.0
30952,287.0,105.0,287.0,4.0
30953,434.0,102.0,434.0,4.0
30954,116.0,125.0,116.0,4.0
30955,48.0,109.0,48.0,2.0
30956,122.0,107.0,122.0,4.0
30957,1680.0,116.0,1680.0,4.0
30960,126.0,108.0,126.0,4.0
30961,290.0,103.0,290.0,4.0
30962,38.0,118.0,38.0,4.0
30963,207.0,104.0,207.0,4.0
30964,195.0,117.0,195.0,4.0
30965,219.0,101.0,219.0,4.0
30966,128.0,113.0,128.0,4.0
30967,98.0,99.0,98.0,4.0
30968,128.0,119.0,128.0,4.0
30969,345.0,111.0,345.0,3.0
30970,182.0,114.0,182.0,3.0
30971,404.0,117.0,404.0,2.0
30972,369.0,120.0,369.0,4.0
30974,444.0,104.0,444.0,4.0
30975,161.0,110.0,161.0,3.0
30976,368.0,112.0,368.0,3.0
30977,119.0,115.0,119.0,4.0
30978,120.0,107.0,120.0,4.0
30979,77.0,111.0,77.0,4.0
30980,230.0,103.0,230.0,4.0
30981,90.0,112.0,90.0,4.0
30982,94.0,108.0,94.0,3.0
30983,234.0,95.0,234.0,4.0
30984,117.0,114.0,117.0,3.0
30986,560.0,106.0,560.0,4.0
30987,80.0,114.0,80.0,3.0
30988,260.0,113.0,260.0,4.0
30989,388.0,103.0,388.0,4.0
30990,120.0,120.0,120.0,3.0
30992,944.0,115.0,944.0,3.0
30993,296.0,104.0,296.0,4.0
30994,112.0,121.0,112.0,4.0
30995,140.0,105.0,140.0,3.0
30996,49.0,111.0,49.0,4.0
30997,721.0,103.0,721.0,4.0
30998,192.0,111.0,192.0,4.0
30999,109.0,100.0,109.0,4.0
31000,21.0,110.0,21.0,3.0
31001,42.0,101.0,42.0,2.0
31002,164.0,108.0,164.0,4.0
31003,144.0,116.0,144.0,4.0
31004,250.0,92.0,250.0,4.0
31005,220.0,112.0,220.0,4.0
31006,22.0,108.0,22.0,4.0
31007,156.0,111.0,156.0,4.0
31008,76.0,112.0,76.0,3.0
31009,242.0,110.0,242.0,3.0
31010,98.0,111.0,98.0,4.0
31011,24.0,128.0,24.0,1.0
31012,195.0,109.0,195.0,3.0
31013,161.0,102.0,161.0,4.0
31014,98.0,107.0,98.0,3.0
31015,49.0,114.0,49.0,4.0
31016,117.0,111.0,117.0,4.0
31017,160.0,112.0,160.0,4.0
31018,110.0,128.0,110.0,3.0
31019,42.0,101.0,42.0,2.0
31021,144.0,101.0,144.0,4.0
31022,119.0,102.0,119.0,4.0
31023,272.0,115.0,272.0,4.0
31024,352.0,107.0,352.0,4.0
31026,104.0,114.0,104.0,4.0
31027,176.0,108.0,176.0,4.0
31028,384.0,116.0,384.0,3.0
31029,232.0,107.0,232.0,3.0
31030,320.0,121.0,320.0,4.0
31031,320.0,122.0,320.0,4.0
31032,14.0,110.0,14.0,1.0
31033,84.0,111.0,84.0,4.0
31034,52.0,117.0,52.0,3.0
31035,128.0,113.0,128.0,3.0
31036,36.0,82.0,36.0,2.0
31037,7.0,118.0,7.0,1.0
31038,49.0,88.0,49.0,2.0
31040,120.0,122.0,120.0,3.0
31041,248.0,100.0,248.0,4.0
31042,384.0,121.0,384.0,3.0
31043,294.0,101.0,294.0,4.0
31045,144.0,101.0,144.0,4.0
31047,224.0,121.0,224.0,4.0
31048,144.0,91.0,144.0,4.0
31049,132.0,117.0,132.0,4.0
31051,297.0,119.0,297.0,4.0
31052,196.0,100.0,196.0,4.0
31053,77.0,92.0,77.0,3.0
31054,132.0,111.0,132.0,4.0
31055,122.0,102.0,122.0,2.0
31056,144.0,111.0,144.0,4.0
31058,84.0,111.0,84.0,4.0
31061,182.0,100.0,182.0,4.0
31062,126.0,115.0,126.0,4.0
31063,96.0,111.0,96.0,4.0
31064,156.0,115.0,156.0,4.0
31065,296.0,118.0,296.0,4.0
31066,234.0,116.0,234.0,3.0
31067,176.0,87.0,176.0,4.0
31068,14.0,99.0,14.0,4.0
31069,66.0,111.0,66.0,4.0
31070,98.0,94.0,98.0,3.0
31071,14.0,110.0,14.0,1.0
31072,36.0,116.0,36.0,4.0
31073,128.0,103.0,128.0,4.0
31076,70.0,132.0,70.0,3.0
31079,21.0,131.0,21.0,1.0
31080,80.0,112.0,80.0,4.0
31082,56.0,107.0,56.0,2.0
31083,504.0,118.0,504.0,4.0
31085,72.0,111.0,72.0,4.0
31087,324.0,100.0,324.0,2.0
31089,147.0,106.0,147.0,4.0
31090,112.0,115.0,112.0,4.0
31091,27.0,75.0,27.0,1.0
31092,360.0,122.0,360.0,4.0
31093,192.0,106.0,192.0,4.0
31094,36.0,146.0,36.0,1.0
31095,112.0,100.0,112.0,4.0
31096,123.0,117.0,123.0,3.0
31098,72.0,101.0,72.0,3.0
31100,693.0,113.0,693.0,4.0
31101,88.0,101.0,88.0,3.0
31103,520.0,97.0,520.0,4.0
31104,28.0,76.0,28.0,2.0
31105,664.0,116.0,664.0,4.0
31106,138.0,87.0,138.0,4.0
31107,105.0,120.0,105.0,3.0
31109,11.0,105.0,11.0,3.0
31111,18.0,131.0,18.0,1.0
31112,49.0,111.0,49.0,4.0
31114,108.0,94.0,108.0,4.0
31115,84.0,111.0,84.0,4.0
31116,144.0,111.0,144.0,4.0
31119,208.0,108.0,208.0,3.0
31120,111.0,119.0,111.0,3.0
31121,180.0,114.0,180.0,4.0
31122,273.0,124.0,273.0,4.0
31123,432.0,117.0,432.0,3.0
31125,68.0,95.0,68.0,4.0
31126,360.0,117.0,360.0,4.0
31130,192.0,111.0,192.0,4.0
31131,126.0,100.0,126.0,4.0
31132,126.0,111.0,126.0,4.0
31133,102.0,104.0,102.0,4.0
31134,105.0,114.0,105.0,4.0
31135,155.0,110.0,155.0,4.0
31136,84.0,111.0,84.0,4.0
31139,18.0,131.0,18.0,1.0
31140,308.0,95.0,308.0,4.0
31144,112.0,110.0,112.0,4.0
31146,98.0,99.0,98.0,4.0
31148,180.0,99.0,180.0,4.0
31157,16.0,91.0,16.0,4.0
31160,168.0,111.0,168.0,4.0
31161,144.0,93.0,144.0,4.0
31163,80.0,102.0,80.0,3.0
31164,320.0,114.0,320.0,4.0
31165,84.0,94.0,84.0,4.0
31166,216.0,113.0,216.0,4.0
31167,136.0,115.0,136.0,4.0
31168,112.0,98.0,112.0,4.0
31170,40.0,94.0,40.0,4.0
31175,14.0,110.0,14.0,4.0
31177,112.0,94.0,112.0,4.0
31179,12.0,111.0,12.0,4.0
31181,105.0,117.0,105.0,4.0
31188,38.0,123.0,38.0,4.0
31190,304.0,60.0,304.0,3.0
31191,329.0,118.0,329.0,3.0
31193,84.0,100.0,84.0,4.0
31194,12.0,111.0,12.0,4.0
31196,135.0,118.0,135.0,4.0
31197,77.0,117.0,77.0,4.0
31199,164.0,103.0,164.0,3.0
31201,266.0,98.0,266.0,4.0
31202,117.0,117.0,117.0,4.0
31206,96.0,91.0,96.0,4.0
31208,136.0,110.0,136.0,4.0
31211,320.0,100.0,320.0,4.0
31216,85.0,107.0,85.0,4.0
31217,76.0,112.0,76.0,4.0
31220,98.0,118.0,98.0,4.0
31222,329.0,124.0,329.0,4.0
31223,145.0,107.0,145.0,4.0
31224,56.0,61.0,56.0,2.0
31225,87.0,108.0,87.0,6.0
31226,197.0,109.0,197.0,4.0
31227,406.0,117.0,406.0,4.0
31228,679.0,118.0,679.0,4.0
31229,122.0,112.0,122.0,4.0
31230,160.0,116.0,160.0,3.0
31231,96.0,112.0,96.0,4.0
31232,312.0,105.0,312.0,4.0
31233,91.0,98.0,91.0,4.0
31234,429.0,102.0,429.0,4.0
31235,176.0,109.0,176.0,4.0
31236,134.0,112.0,134.0,4.0
31237,130.0,111.0,130.0,4.0
31238,112.0,98.0,112.0,4.0
31239,180.0,106.0,180.0,3.0
31240,109.0,109.0,109.0,4.0
31241,60.0,60.0,60.0,2.0
31242,744.0,118.0,744.0,4.0
31243,140.0,118.0,140.0,3.0
31244,420.0,116.0,420.0,4.0
31245,153.0,109.0,153.0,4.0
31246,62.0,105.0,62.0,4.0
31247,144.0,115.0,144.0,4.0
31248,195.0,106.0,195.0,4.0
31249,144.0,115.0,144.0,4.0
31250,130.0,122.0,130.0,4.0
31251,160.0,112.0,160.0,4.0
31252,200.0,115.0,200.0,4.0
31253,135.0,107.0,135.0,4.0
31254,319.0,114.0,319.0,4.0
31255,486.0,103.0,486.0,4.0
31256,158.0,108.0,158.0,4.0
31257,120.0,104.0,120.0,3.0
31258,119.0,106.0,119.0,3.0
31260,322.0,123.0,322.0,4.0
31261,126.0,99.0,126.0,4.0
31262,172.0,112.0,172.0,3.0
31263,216.0,105.0,216.0,4.0
31264,63.0,61.0,63.0,2.0
31265,267.0,108.0,267.0,4.0
31266,230.0,102.0,230.0,3.0
31267,219.0,109.0,219.0,4.0
31268,531.0,77.0,531.0,3.0
31269,135.0,120.0,135.0,3.0
31270,392.0,117.0,392.0,4.0
31271,277.0,107.0,277.0,4.0
31272,151.0,97.0,151.0,4.0
31273,98.0,100.0,98.0,4.0
31274,164.0,105.0,164.0,3.0
31275,169.0,100.0,169.0,4.0
31276,160.0,106.0,160.0,4.0
31278,234.0,101.0,234.0,3.0
31280,191.0,102.0,191.0,4.0
31281,316.0,110.0,316.0,4.0
31282,113.0,116.0,113.0,3.0
31283,334.0,131.0,334.0,3.0
31284,1323.0,124.0,1323.0,4.0
31285,177.0,107.0,177.0,4.0
31286,90.0,106.0,90.0,3.0
31287,123.0,114.0,123.0,3.0
31288,84.0,124.0,84.0,3.0
31289,112.0,110.0,112.0,4.0
31290,287.0,116.0,287.0,4.0
31291,45.0,123.0,45.0,2.0
31292,186.0,110.0,186.0,4.0
31293,187.0,90.0,187.0,2.0
31294,136.0,98.0,136.0,3.0
31295,210.0,98.0,210.0,3.0
31296,108.0,111.0,108.0,4.0
31297,232.0,118.0,232.0,4.0
31298,288.0,107.0,288.0,4.0
31300,360.0,116.0,360.0,4.0
31301,351.0,122.0,351.0,4.0
31302,112.0,111.0,112.0,3.0
31303,173.0,126.0,173.0,3.0
31304,556.0,105.0,556.0,4.0
31305,142.0,116.0,142.0,4.0
31306,313.0,122.0,313.0,3.0
31308,128.0,108.0,128.0,4.0
31309,159.0,109.0,159.0,3.0
31310,212.0,115.0,212.0,4.0
31311,536.0,120.0,536.0,4.0
31312,189.0,117.0,189.0,4.0
31313,96.0,104.0,96.0,4.0
31314,400.0,118.0,400.0,4.0
31315,632.0,117.0,632.0,3.0
31316,113.0,112.0,113.0,4.0
31317,160.0,118.0,160.0,3.0
31318,1287.0,120.0,1287.0,4.0
31319,78.0,101.0,78.0,2.0
31320,104.0,138.0,104.0,3.0
31321,92.0,94.0,92.0,4.0
31322,80.0,109.0,80.0,3.0
31323,224.0,102.0,224.0,3.0
31324,29.0,106.0,29.0,4.0
31325,84.0,123.0,84.0,4.0
31326,160.0,112.0,160.0,4.0
31328,170.0,112.0,170.0,3.0
31329,98.0,67.0,98.0,2.0
31330,168.0,93.0,168.0,4.0
31331,53.0,114.0,53.0,4.0
31332,94.0,67.0,94.0,2.0
31333,84.0,111.0,84.0,4.0
31334,268.0,110.0,268.0,3.0
31335,105.0,109.0,105.0,4.0
31336,148.0,108.0,148.0,4.0
31337,80.0,78.0,80.0,4.0
31338,72.0,127.0,72.0,2.0
31339,266.0,105.0,266.0,4.0
31340,70.0,108.0,70.0,3.0
31341,299.0,124.0,299.0,4.0
31342,401.0,118.0,401.0,4.0
31343,140.0,100.0,140.0,4.0
31344,342.0,111.0,342.0,2.0
31345,77.0,104.0,77.0,2.0
31346,168.0,117.0,168.0,3.0
31347,203.0,119.0,203.0,3.0
31348,16.0,126.0,16.0,2.0
31350,148.0,103.0,148.0,4.0
31351,104.0,114.0,104.0,2.0
31352,642.0,116.0,642.0,3.0
31353,142.0,73.0,142.0,3.0
31354,70.0,118.0,70.0,4.0
31355,298.0,118.0,298.0,4.0
31356,140.0,123.0,140.0,2.0
31357,183.0,110.0,183.0,3.0
31358,224.0,75.0,224.0,3.0
31359,72.0,101.0,72.0,3.0
31360,24.0,91.0,24.0,4.0
31361,279.0,102.0,279.0,4.0
31362,63.0,119.0,63.0,3.0
31363,160.0,113.0,160.0,4.0
31364,99.0,83.0,99.0,3.0
31365,128.0,104.0,128.0,3.0
31366,231.0,104.0,231.0,4.0
31367,392.0,87.0,392.0,4.0
31368,141.0,98.0,141.0,4.0
31369,96.0,114.0,96.0,3.0
31370,252.0,106.0,252.0,4.0
31371,103.0,100.0,103.0,3.0
31372,224.0,98.0,224.0,3.0
31373,61.0,117.0,61.0,2.0
31374,76.0,104.0,76.0,3.0
31375,264.0,120.0,264.0,3.0
31376,245.0,118.0,245.0,4.0
31377,189.0,96.0,189.0,3.0
31378,237.0,104.0,237.0,4.0
31379,135.0,109.0,135.0,4.0
31380,120.0,116.0,120.0,4.0
31381,429.0,106.0,429.0,4.0
31382,236.0,103.0,236.0,4.0
31383,240.0,115.0,240.0,4.0
31384,146.0,93.0,146.0,4.0
31385,114.0,104.0,114.0,4.0
31386,106.0,100.0,106.0,4.0
31387,238.0,116.0,238.0,4.0
31388,107.0,112.0,107.0,3.0
31389,288.0,101.0,288.0,4.0
31390,70.0,110.0,70.0,2.0
31391,148.0,121.0,148.0,4.0
31392,233.0,73.0,233.0,3.0
31393,112.0,128.0,112.0,4.0
31394,978.0,107.0,978.0,4.0
31395,198.0,111.0,198.0,4.0
31396,238.0,123.0,238.0,4.0
31397,277.0,113.0,277.0,3.0
31398,220.0,114.0,220.0,4.0
31399,431.0,110.0,431.0,4.0
31400,962.0,125.0,962.0,3.0
31401,200.0,101.0,200.0,3.0
31402,182.0,98.0,182.0,4.0
31403,240.0,105.0,240.0,4.0
31404,207.0,111.0,207.0,3.0
31405,347.0,91.0,347.0,4.0
31406,429.0,109.0,429.0,4.0
31407,150.0,114.0,150.0,4.0
31408,144.0,103.0,144.0,4.0
31409,117.0,98.0,117.0,4.0
31410,21.0,113.0,21.0,4.0
31411,207.0,114.0,207.0,4.0
31412,116.0,106.0,116.0,3.0
31414,225.0,110.0,225.0,4.0
31415,148.0,108.0,148.0,4.0
31416,182.0,97.0,182.0,3.0
31417,218.0,113.0,218.0,4.0
31418,211.0,118.0,211.0,4.0
31419,160.0,114.0,160.0,4.0
31420,117.0,83.0,117.0,3.0
31421,208.0,118.0,208.0,4.0
31422,107.0,111.0,107.0,4.0
31423,72.0,106.0,72.0,3.0
31424,185.0,112.0,185.0,4.0
31425,200.0,108.0,200.0,4.0
31426,96.0,111.0,96.0,4.0
31427,120.0,112.0,120.0,4.0
31428,1830.0,119.0,1830.0,4.0
31429,121.0,107.0,121.0,3.0
31430,205.0,116.0,205.0,4.0
31431,175.0,103.0,175.0,4.0
31432,120.0,107.0,120.0,4.0
31433,196.0,118.0,196.0,4.0
31434,159.0,120.0,159.0,4.0
31435,98.0,115.0,98.0,4.0
31436,80.0,100.0,80.0,2.0
31437,131.0,112.0,131.0,4.0
31438,326.0,111.0,326.0,4.0
31439,106.0,107.0,106.0,4.0
31440,54.0,114.0,54.0,4.0
31441,288.0,119.0,288.0,4.0
31442,392.0,110.0,392.0,4.0
31443,362.0,108.0,362.0,4.0
31444,205.0,77.0,205.0,2.0
31445,91.0,115.0,91.0,4.0
31447,140.0,110.0,140.0,3.0
31448,455.0,114.0,455.0,3.0
31449,120.0,117.0,120.0,3.0
31450,145.0,103.0,145.0,4.0
31451,160.0,103.0,160.0,3.0
31452,96.0,103.0,96.0,4.0
31453,72.0,106.0,72.0,3.0
31454,198.0,115.0,198.0,3.0
31455,227.0,120.0,227.0,3.0
31456,864.0,103.0,864.0,4.0
31457,49.0,88.0,49.0,2.0
31459,54.0,96.0,54.0,4.0
31461,108.0,120.0,108.0,4.0
31462,236.0,107.0,236.0,3.0
31463,104.0,104.0,104.0,3.0
31464,133.0,117.0,133.0,4.0
31466,385.0,120.0,385.0,3.0
31467,116.0,99.0,116.0,4.0
31468,94.0,103.0,94.0,4.0
31469,226.0,106.0,226.0,4.0
31470,208.0,97.0,208.0,4.0
31471,112.0,123.0,112.0,3.0
31472,302.0,109.0,302.0,4.0
31473,173.0,105.0,173.0,4.0
31474,18.0,110.0,18.0,1.0
31475,104.0,100.0,104.0,4.0
31476,212.0,93.0,212.0,4.0
31477,97.0,98.0,97.0,4.0
31478,80.0,100.0,80.0,4.0
31479,128.0,114.0,128.0,3.0
31480,399.0,124.0,399.0,4.0
31481,121.0,126.0,121.0,3.0
31482,70.0,112.0,70.0,4.0
31483,28.0,110.0,28.0,2.0
31485,124.0,99.0,124.0,4.0
31486,394.0,112.0,394.0,4.0
31487,144.0,112.0,144.0,3.0
31489,91.0,114.0,91.0,4.0
31490,120.0,124.0,120.0,4.0
31491,132.0,93.0,132.0,4.0
31492,147.0,97.0,147.0,4.0
31493,612.0,114.0,612.0,4.0
31494,147.0,110.0,147.0,4.0
31495,66.0,114.0,66.0,2.0
31497,205.0,112.0,205.0,2.0
31498,126.0,111.0,126.0,4.0
31499,84.0,111.0,84.0,4.0
31500,116.0,118.0,116.0,4.0
31501,125.0,117.0,125.0,3.0
31502,238.0,98.0,238.0,4.0
31503,304.0,110.0,304.0,3.0
31504,144.0,108.0,144.0,3.0
31505,28.0,100.0,28.0,1.0
31506,128.0,108.0,128.0,3.0
31507,286.0,106.0,286.0,4.0
31508,16.0,110.0,16.0,1.0
31509,446.0,102.0,446.0,4.0
31510,123.0,94.0,123.0,4.0
31512,94.0,117.0,94.0,3.0
31513,77.0,106.0,77.0,3.0
31514,1182.0,101.0,1182.0,4.0
31515,12.0,111.0,12.0,4.0
31516,191.0,96.0,191.0,4.0
31517,28.0,101.0,28.0,4.0
31518,495.0,124.0,495.0,4.0
31519,100.0,102.0,100.0,4.0
31520,83.0,114.0,83.0,4.0
31521,24.0,145.0,24.0,1.0
31522,17.0,101.0,17.0,4.0
31523,42.0,111.0,42.0,2.0
31524,72.0,111.0,72.0,4.0
31525,182.0,115.0,182.0,4.0
31526,216.0,122.0,216.0,4.0
31527,746.0,117.0,746.0,3.0
31528,122.0,112.0,122.0,4.0
31529,104.0,120.0,104.0,3.0
31530,104.0,105.0,104.0,4.0
31531,77.0,64.0,77.0,2.0
31532,194.0,119.0,194.0,4.0
31533,260.0,112.0,260.0,4.0
31534,18.0,131.0,18.0,1.0
31535,507.0,108.0,507.0,4.0
31536,344.0,114.0,344.0,3.0
31537,135.0,111.0,135.0,3.0
31538,112.0,104.0,112.0,3.0
31539,170.0,110.0,170.0,4.0
31540,581.0,112.0,581.0,4.0
31542,140.0,117.0,140.0,4.0
31543,259.0,108.0,259.0,4.0
31544,84.0,111.0,84.0,4.0
31545,84.0,111.0,84.0,4.0
31546,176.0,112.0,176.0,4.0
31547,306.0,112.0,306.0,4.0
31548,387.0,102.0,387.0,4.0
31549,215.0,108.0,215.0,4.0
31550,196.0,116.0,196.0,4.0
31551,117.0,108.0,117.0,3.0
31552,81.0,123.0,81.0,3.0
31553,392.0,124.0,392.0,4.0
31554,87.0,101.0,87.0,4.0
31555,108.0,118.0,108.0,3.0
31556,196.0,117.0,196.0,3.0
31558,96.0,105.0,96.0,3.0
31559,236.0,116.0,236.0,4.0
31561,165.0,118.0,165.0,3.0
31562,308.0,116.0,308.0,4.0
31563,13.0,20.0,13.0,1.0
31564,228.0,105.0,228.0,3.0
31565,168.0,109.0,168.0,4.0
31566,54.0,120.0,54.0,4.0
31567,96.0,121.0,96.0,4.0
31568,184.0,113.0,184.0,4.0
31569,252.0,116.0,252.0,4.0
31570,120.0,124.0,120.0,3.0
31571,30.0,131.0,30.0,1.0
31572,77.0,98.0,77.0,4.0
31573,351.0,68.0,351.0,2.0
31575,392.0,116.0,392.0,4.0
31576,24.0,118.0,24.0,3.0
31577,707.0,124.0,707.0,4.0
31578,448.0,116.0,448.0,4.0
31580,108.0,112.0,108.0,3.0
31581,224.0,96.0,224.0,3.0
31582,76.0,111.0,76.0,3.0
31583,864.0,122.0,864.0,3.0
31584,111.0,119.0,111.0,4.0
31586,84.0,111.0,84.0,4.0
31587,244.0,109.0,244.0,4.0
31588,480.0,115.0,480.0,3.0
31589,1026.0,118.0,1026.0,4.0
31590,120.0,99.0,120.0,4.0
31591,24.0,131.0,24.0,1.0
31592,172.0,115.0,172.0,4.0
31593,108.0,106.0,108.0,4.0
31594,214.0,113.0,214.0,4.0
31595,405.0,113.0,405.0,4.0
31597,99.0,120.0,99.0,3.0
31598,96.0,105.0,96.0,4.0
31599,714.0,110.0,714.0,4.0
31600,72.0,107.0,72.0,3.0
31601,100.0,114.0,100.0,3.0
31602,52.0,121.0,52.0,2.0
31603,232.0,117.0,232.0,3.0
31605,290.0,120.0,290.0,3.0
31606,40.0,110.0,40.0,2.0
31607,665.0,115.0,665.0,2.0
31608,63.0,121.0,63.0,3.0
31609,225.0,108.0,225.0,4.0
31610,176.0,116.0,176.0,4.0
31611,128.0,110.0,128.0,4.0
31612,90.0,102.0,90.0,3.0
31613,91.0,117.0,91.0,3.0
31614,655.0,125.0,655.0,4.0
31615,331.0,110.0,331.0,4.0
31617,85.0,103.0,85.0,4.0
31618,49.0,88.0,49.0,2.0
31619,98.0,99.0,98.0,4.0
31620,99.0,117.0,99.0,4.0
31621,166.0,102.0,166.0,4.0
31622,240.0,101.0,240.0,4.0
31623,24.0,126.0,24.0,2.0
31624,75.0,127.0,75.0,3.0
31625,12.0,111.0,12.0,4.0
31626,256.0,108.0,256.0,3.0
31627,284.0,111.0,284.0,4.0
31628,168.0,111.0,168.0,4.0
31629,276.0,113.0,276.0,4.0
31630,420.0,113.0,420.0,4.0
31631,208.0,105.0,208.0,4.0
31633,375.0,105.0,375.0,4.0
31634,80.0,124.0,80.0,2.0
31635,392.0,105.0,392.0,4.0
31636,189.0,123.0,189.0,4.0
31637,119.0,120.0,119.0,3.0
31638,84.0,105.0,84.0,4.0
31639,28.0,100.0,28.0,1.0
31641,49.0,111.0,49.0,4.0
31642,96.0,110.0,96.0,4.0
31643,82.0,111.0,82.0,3.0
31644,96.0,111.0,96.0,4.0
31645,744.0,122.0,744.0,4.0
31646,116.0,110.0,116.0,4.0
31647,336.0,112.0,336.0,4.0
31648,270.0,114.0,270.0,4.0
31649,213.0,114.0,213.0,4.0
31650,192.0,108.0,192.0,4.0
31651,216.0,113.0,216.0,4.0
31652,261.0,111.0,261.0,4.0
31653,672.0,110.0,672.0,4.0
31654,105.0,115.0,105.0,4.0
31655,258.0,76.0,258.0,3.0
31656,24.0,131.0,24.0,1.0
31657,96.0,121.0,96.0,4.0
31658,72.0,111.0,72.0,4.0
31659,108.0,111.0,108.0,4.0
31660,80.0,101.0,80.0,3.0
31661,54.0,113.0,54.0,4.0
31662,258.0,99.0,258.0,4.0
31663,59.0,46.0,59.0,2.0
31665,88.0,106.0,88.0,3.0
31666,117.0,114.0,117.0,4.0
31667,384.0,98.0,384.0,4.0
31668,213.0,117.0,213.0,4.0
31669,12.0,110.0,12.0,1.0
31670,98.0,100.0,98.0,4.0
31671,128.0,101.0,128.0,3.0
31673,216.0,126.0,216.0,4.0
31674,154.0,123.0,154.0,4.0
31676,48.0,127.0,48.0,2.0
31677,132.0,111.0,132.0,4.0
31678,240.0,102.0,240.0,3.0
31679,19.0,111.0,19.0,3.0
31680,119.0,100.0,119.0,3.0
31681,88.0,111.0,88.0,4.0
31683,171.0,113.0,171.0,4.0
31684,90.0,112.0,90.0,4.0
31686,464.0,113.0,464.0,4.0
31687,498.0,113.0,498.0,4.0
31688,177.0,115.0,177.0,4.0
31689,112.0,111.0,112.0,3.0
31691,350.0,109.0,350.0,4.0
31692,91.0,113.0,91.0,3.0
31694,60.0,106.0,60.0,3.0
31696,144.0,111.0,144.0,4.0
31697,138.0,121.0,138.0,3.0
31699,56.0,107.0,56.0,4.0
31700,119.0,106.0,119.0,4.0
31701,36.0,103.0,36.0,4.0
31703,28.0,100.0,28.0,1.0
31704,148.0,117.0,148.0,3.0
31705,270.0,110.0,270.0,3.0
